filename,label,split
photo_2024-12-14_21-22-59-375.jpg,center,train
photo_2024-12-14_21-22-59-475.jpg,center,train
photo_2024-12-14_21-22-59-571.jpg,left,train
photo_2024-12-14_21-22-59-671.jpg,right,train
photo_2024-12-14_21-22-59-771.jpg,center,train
photo_2024-12-14_21-22-59-871.jpg,right,test
photo_2024-12-14_21-22-59-971.jpg,right,train
photo_2024-12-14_21-23-00-071.jpg,left,train
photo_2024-12-14_21-23-00-171.jpg,left,train
photo_2024-12-14_21-23-00-271.jpg,left,train
photo_2024-12-14_21-23-00-371.jpg,left,train
photo_2024-12-14_21-23-00-471.jpg,left,train
photo_2024-12-14_21-23-00-570.jpg,right,train
photo_2024-12-14_21-23-00-670.jpg,center,train
photo_2024-12-14_21-23-00-771.jpg,right,val
photo_2024-12-14_21-23-00-871.jpg,center,train
photo_2024-12-14_21-23-00-971.jpg,left,train
photo_2024-12-14_21-23-01-070.jpg,right,test
photo_2024-12-14_21-23-01-170.jpg,right,train
photo_2024-12-14_21-23-01-271.jpg,right,train
photo_2024-12-14_21-23-01-371.jpg,center,test
photo_2024-12-14_21-23-01-471.jpg,right,train
photo_2024-12-14_21-23-01-571.jpg,center,train
photo_2024-12-14_21-23-01-670.jpg,right,train
photo_2024-12-14_21-23-01-771.jpg,left,train
photo_2024-12-14_21-23-01-871.jpg,left,train
photo_2024-12-14_21-23-01-971.jpg,left,train
photo_2024-12-14_21-23-02-071.jpg,center,test
photo_2024-12-14_21-23-02-171.jpg,center,train
photo_2024-12-14_21-23-02-276.jpg,right,val
photo_2024-12-14_21-23-02-371.jpg,left,val
photo_2024-12-14_21-23-02-471.jpg,center,val
photo_2024-12-14_21-23-02-571.jpg,right,train
photo_2024-12-14_21-23-02-671.jpg,left,train
photo_2024-12-14_21-23-02-771.jpg,right,train
photo_2024-12-14_21-23-02-872.jpg,center,train
photo_2024-12-14_21-23-02-971.jpg,right,val
photo_2024-12-14_21-23-03-071.jpg,right,train
photo_2024-12-14_21-23-03-171.jpg,right,train
photo_2024-12-14_21-23-03-271.jpg,center,train
photo_2024-12-14_21-23-03-371.jpg,center,train
photo_2024-12-14_21-23-03-471.jpg,center,val
photo_2024-12-14_21-23-03-571.jpg,left,train
photo_2024-12-14_21-23-03-671.jpg,center,train
photo_2024-12-14_21-23-03-771.jpg,left,train
photo_2024-12-14_21-23-03-870.jpg,right,train
photo_2024-12-14_21-23-03-972.jpg,right,val
photo_2024-12-14_21-23-04-070.jpg,left,test
photo_2024-12-14_21-23-04-171.jpg,left,train
photo_2024-12-14_21-23-04-271.jpg,right,test
photo_2024-12-14_21-23-04-371.jpg,center,train
photo_2024-12-14_21-23-04-471.jpg,center,train
photo_2024-12-14_21-23-04-571.jpg,center,train
photo_2024-12-14_21-23-04-671.jpg,right,test
photo_2024-12-14_21-23-04-771.jpg,right,test
photo_2024-12-14_21-23-04-870.jpg,left,train
photo_2024-12-14_21-23-04-972.jpg,right,train
photo_2024-12-14_21-23-05-071.jpg,center,train
photo_2024-12-14_21-23-05-171.jpg,left,train
photo_2024-12-14_21-23-05-271.jpg,right,train
photo_2024-12-14_21-23-05-370.jpg,left,train
photo_2024-12-14_21-23-05-470.jpg,center,test
photo_2024-12-14_21-23-05-571.jpg,right,train
photo_2024-12-14_21-23-05-670.jpg,center,train
photo_2024-12-14_21-23-05-771.jpg,right,train
photo_2024-12-14_21-23-05-871.jpg,right,val
photo_2024-12-14_21-23-05-971.jpg,left,val
photo_2024-12-14_21-23-06-070.jpg,center,test
photo_2024-12-14_21-23-06-170.jpg,right,train
photo_2024-12-14_21-23-06-271.jpg,center,val
photo_2024-12-14_21-23-06-371.jpg,center,val
photo_2024-12-14_21-23-06-470.jpg,right,train
photo_2024-12-14_21-23-06-571.jpg,left,train
photo_2024-12-14_21-23-06-675.jpg,right,train
photo_2024-12-14_21-23-06-775.jpg,left,train
photo_2024-12-14_21-23-06-875.jpg,right,train
photo_2024-12-14_21-23-06-975.jpg,left,train
photo_2024-12-14_21-23-07-075.jpg,right,val
photo_2024-12-14_21-23-07-175.jpg,left,train
photo_2024-12-14_21-23-07-275.jpg,left,train
photo_2024-12-14_21-23-07-375.jpg,right,train
photo_2024-12-14_21-23-07-475.jpg,right,train
photo_2024-12-14_21-23-07-576.jpg,center,test
photo_2024-12-14_21-23-07-675.jpg,center,test
photo_2024-12-14_21-23-07-775.jpg,left,train
photo_2024-12-14_21-23-07-875.jpg,right,train
photo_2024-12-14_21-23-07-975.jpg,left,test
photo_2024-12-14_21-23-08-075.jpg,left,train
photo_2024-12-14_21-23-08-175.jpg,left,test
photo_2024-12-14_21-23-08-275.jpg,center,train
photo_2024-12-14_21-23-08-371.jpg,left,test
photo_2024-12-14_21-23-09-975.jpg,left,train
photo_2024-12-14_21-23-10-075.jpg,left,test
photo_2024-12-14_21-23-10-175.jpg,center,val
photo_2024-12-14_21-23-10-275.jpg,right,train
photo_2024-12-14_21-23-10-375.jpg,left,train
photo_2024-12-14_21-23-10-475.jpg,left,train
photo_2024-12-14_21-23-10-575.jpg,right,test
photo_2024-12-14_21-23-10-675.jpg,right,train
photo_2024-12-14_21-23-10-775.jpg,center,train
photo_2024-12-14_21-23-10-875.jpg,center,val
photo_2024-12-14_21-23-10-975.jpg,left,train
photo_2024-12-14_21-23-11-075.jpg,center,train
photo_2024-12-14_21-23-11-175.jpg,center,val
photo_2024-12-14_21-23-11-276.jpg,right,train
photo_2024-12-14_21-23-11-376.jpg,left,train
photo_2024-12-14_21-23-11-475.jpg,right,test
photo_2024-12-14_21-23-11-575.jpg,center,test
photo_2024-12-14_21-23-11-675.jpg,center,val
photo_2024-12-14_21-23-11-775.jpg,right,test
photo_2024-12-14_21-23-11-875.jpg,right,train
photo_2024-12-14_21-23-11-975.jpg,left,train
photo_2024-12-14_21-23-12-075.jpg,center,train
photo_2024-12-14_21-23-12-175.jpg,center,train
photo_2024-12-14_21-23-12-276.jpg,right,val
photo_2024-12-14_21-23-12-375.jpg,left,test
photo_2024-12-14_21-23-12-475.jpg,center,train
photo_2024-12-14_21-23-12-575.jpg,left,train
photo_2024-12-14_21-23-12-674.jpg,left,val
photo_2024-12-14_21-23-12-775.jpg,center,val
photo_2024-12-14_21-23-12-875.jpg,right,train
photo_2024-12-14_21-23-12-975.jpg,left,val
photo_2024-12-14_21-23-13-075.jpg,left,train
photo_2024-12-14_21-23-13-175.jpg,right,train
photo_2024-12-14_21-23-13-275.jpg,right,train
photo_2024-12-14_21-23-13-375.jpg,left,train
photo_2024-12-14_21-23-13-475.jpg,right,train
photo_2024-12-14_21-23-13-575.jpg,right,train
photo_2024-12-14_21-23-13-676.jpg,center,train
photo_2024-12-14_21-23-13-775.jpg,right,train
photo_2024-12-14_21-23-13-875.jpg,right,train
photo_2024-12-14_21-23-13-975.jpg,center,train
photo_2024-12-14_21-23-14-075.jpg,center,train
photo_2024-12-14_21-23-14-175.jpg,center,test
photo_2024-12-14_21-23-14-275.jpg,right,test
photo_2024-12-14_21-23-14-375.jpg,left,train
photo_2024-12-14_21-23-14-475.jpg,left,train
photo_2024-12-14_21-23-14-575.jpg,right,train
photo_2024-12-14_21-23-14-675.jpg,center,train
photo_2024-12-14_21-23-14-775.jpg,right,train
photo_2024-12-14_21-23-14-876.jpg,right,train
photo_2024-12-14_21-23-14-976.jpg,center,train
photo_2024-12-14_21-23-15-075.jpg,center,test
photo_2024-12-14_21-23-15-176.jpg,left,train
photo_2024-12-14_21-23-15-273.jpg,right,train
photo_2024-12-14_21-23-15-371.jpg,right,train
photo_2024-12-14_21-23-15-471.jpg,left,train
photo_2024-12-14_21-23-15-571.jpg,left,train
photo_2024-12-14_21-23-15-675.jpg,right,val
photo_2024-12-14_21-23-15-777.jpg,left,train
photo_2024-12-14_21-23-15-876.jpg,center,train
photo_2024-12-14_21-23-15-976.jpg,center,train
photo_2024-12-14_21-23-16-075.jpg,left,train
photo_2024-12-14_21-23-16-171.jpg,left,train
photo_2024-12-14_21-23-16-271.jpg,left,train
photo_2024-12-14_21-23-16-371.jpg,center,train
photo_2024-12-14_21-23-16-471.jpg,left,train
photo_2024-12-14_21-23-19-372.jpg,right,train
photo_2024-12-14_21-23-19-471.jpg,right,train
photo_2024-12-14_21-23-19-571.jpg,left,train
photo_2024-12-14_21-23-19-670.jpg,left,train
photo_2024-12-14_21-23-19-770.jpg,center,train
photo_2024-12-14_21-23-19-871.jpg,left,train
photo_2024-12-14_21-23-19-971.jpg,left,test
photo_2024-12-14_21-23-20-071.jpg,right,train
photo_2024-12-14_21-23-20-171.jpg,center,val
photo_2024-12-14_21-23-20-271.jpg,left,train
photo_2024-12-14_21-23-20-370.jpg,center,train
photo_2024-12-14_21-23-20-471.jpg,center,test
photo_2024-12-14_21-23-20-571.jpg,left,train
photo_2024-12-14_21-23-20-671.jpg,left,train
photo_2024-12-14_21-23-20-771.jpg,right,val
photo_2024-12-14_21-23-20-871.jpg,left,train
photo_2024-12-14_21-23-20-971.jpg,left,train
photo_2024-12-14_21-23-21-076.jpg,right,train
photo_2024-12-14_21-23-21-170.jpg,right,train
photo_2024-12-14_21-23-21-271.jpg,right,train
photo_2024-12-14_21-23-21-371.jpg,center,train
photo_2024-12-14_21-23-21-472.jpg,right,train
photo_2024-12-14_21-23-21-572.jpg,left,train
photo_2024-12-14_21-23-21-671.jpg,right,train
photo_2024-12-14_21-23-21-772.jpg,left,train
photo_2024-12-14_21-23-21-871.jpg,left,val
photo_2024-12-14_21-23-21-973.jpg,left,train
photo_2024-12-14_21-23-22-071.jpg,left,test
photo_2024-12-14_21-23-22-171.jpg,center,val
photo_2024-12-14_21-23-22-271.jpg,left,test
photo_2024-12-14_21-23-22-371.jpg,right,test
photo_2024-12-14_21-23-22-470.jpg,right,train
photo_2024-12-14_21-23-22-571.jpg,center,val
photo_2024-12-14_21-23-22-670.jpg,center,train
photo_2024-12-14_21-23-22-770.jpg,right,train
photo_2024-12-14_21-23-22-867.jpg,left,train
photo_2024-12-14_21-23-22-970.jpg,center,train
photo_2024-12-14_21-23-23-070.jpg,right,test
photo_2024-12-14_21-23-23-166.jpg,right,train
photo_2024-12-14_21-23-23-266.jpg,left,train
photo_2024-12-14_21-23-23-371.jpg,center,train
photo_2024-12-14_21-23-23-471.jpg,left,test
photo_2024-12-14_21-23-23-567.jpg,center,train
photo_2024-12-14_21-23-23-671.jpg,left,train
photo_2024-12-14_21-23-23-768.jpg,left,train
photo_2024-12-14_21-23-23-870.jpg,left,train
photo_2024-12-14_21-23-23-971.jpg,right,train
photo_2024-12-14_21-23-24-072.jpg,left,train
photo_2024-12-14_21-23-24-170.jpg,right,train
photo_2024-12-14_21-23-24-271.jpg,right,train
photo_2024-12-14_21-23-24-370.jpg,center,train
photo_2024-12-14_21-23-24-471.jpg,left,train
photo_2024-12-14_21-23-24-571.jpg,left,train
photo_2024-12-14_21-23-24-667.jpg,left,val
photo_2024-12-14_21-23-24-771.jpg,right,train
photo_2024-12-14_21-23-24-870.jpg,center,val
photo_2024-12-14_21-23-24-967.jpg,left,train
photo_2024-12-14_21-23-25-067.jpg,right,val
photo_2024-12-14_21-23-25-171.jpg,right,train
photo_2024-12-14_21-23-25-270.jpg,right,test
photo_2024-12-14_21-23-25-368.jpg,left,test
photo_2024-12-14_21-23-25-471.jpg,left,val
photo_2024-12-14_21-23-25-571.jpg,left,train
photo_2024-12-14_21-23-25-666.jpg,right,test
photo_2024-12-14_21-23-25-767.jpg,center,val
photo_2024-12-14_21-23-25-872.jpg,left,test
photo_2024-12-14_21-23-25-971.jpg,right,train
photo_2024-12-14_21-23-26-071.jpg,right,train
photo_2024-12-14_21-23-26-171.jpg,center,train
photo_2024-12-14_21-23-26-272.jpg,center,train
photo_2024-12-14_21-23-26-372.jpg,right,val
photo_2024-12-14_21-23-26-468.jpg,right,val
photo_2024-12-14_21-23-26-571.jpg,center,train
photo_2024-12-14_21-23-26-671.jpg,right,train
photo_2024-12-14_21-23-26-767.jpg,center,train
photo_2024-12-14_21-23-26-871.jpg,center,train
photo_2024-12-14_21-23-26-971.jpg,center,train
photo_2024-12-14_21-23-27-070.jpg,right,train
photo_2024-12-14_21-23-27-172.jpg,right,train
photo_2024-12-14_21-23-27-267.jpg,left,train
photo_2024-12-14_21-23-27-367.jpg,right,train
photo_2024-12-14_21-23-27-466.jpg,left,train
photo_2024-12-14_21-23-27-567.jpg,right,train
photo_2024-12-14_21-23-27-667.jpg,right,train
photo_2024-12-14_21-23-27-767.jpg,right,train
photo_2024-12-14_21-23-27-866.jpg,center,train
photo_2024-12-14_21-23-27-967.jpg,right,train
photo_2024-12-14_21-23-28-067.jpg,center,train
photo_2024-12-14_21-23-28-168.jpg,right,train
photo_2024-12-14_21-23-28-268.jpg,center,train
photo_2024-12-14_21-23-28-372.jpg,left,train
photo_2024-12-14_21-23-28-471.jpg,left,val
photo_2024-12-14_21-23-28-567.jpg,right,val
photo_2024-12-14_21-23-28-666.jpg,left,train
photo_2024-12-14_21-23-28-771.jpg,right,train
photo_2024-12-14_21-23-28-871.jpg,right,train
photo_2024-12-14_21-23-28-968.jpg,right,train
photo_2024-12-14_21-23-29-068.jpg,center,train
photo_2024-12-14_21-23-29-167.jpg,right,train
photo_2024-12-14_21-23-29-267.jpg,center,train
photo_2024-12-14_21-23-29-367.jpg,center,train
photo_2024-12-14_21-23-29-467.jpg,left,train
photo_2024-12-14_21-23-29-567.jpg,left,train
photo_2024-12-14_21-23-29-666.jpg,right,train
photo_2024-12-14_21-23-29-767.jpg,left,train
photo_2024-12-14_21-23-29-867.jpg,right,train
photo_2024-12-14_21-23-29-967.jpg,center,train
photo_2024-12-14_21-23-30-066.jpg,center,train
photo_2024-12-14_21-23-30-167.jpg,right,train
photo_2024-12-14_21-23-30-267.jpg,center,test
photo_2024-12-14_21-23-30-367.jpg,left,test
photo_2024-12-14_21-23-30-468.jpg,right,train
photo_2024-12-14_21-23-30-567.jpg,left,train
photo_2024-12-14_21-23-30-668.jpg,right,train
photo_2024-12-14_21-23-30-768.jpg,left,val
photo_2024-12-14_21-23-30-867.jpg,center,test
photo_2024-12-14_21-23-30-968.jpg,center,train
photo_2024-12-14_21-23-31-068.jpg,left,val
photo_2024-12-14_21-23-31-168.jpg,right,test
photo_2024-12-14_21-23-31-268.jpg,right,val
photo_2024-12-14_21-23-31-368.jpg,left,train
photo_2024-12-14_21-23-31-468.jpg,left,val
photo_2024-12-14_21-23-31-566.jpg,right,train
photo_2024-12-14_21-23-31-672.jpg,center,test
photo_2024-12-14_21-23-31-772.jpg,left,train
photo_2024-12-14_21-23-31-871.jpg,left,train
photo_2024-12-14_21-23-31-972.jpg,center,train
photo_2024-12-14_21-23-32-071.jpg,right,val
photo_2024-12-14_21-23-32-171.jpg,left,val
photo_2024-12-14_21-23-32-271.jpg,left,val
photo_2024-12-14_21-23-32-372.jpg,left,test
photo_2024-12-14_21-23-32-472.jpg,left,test
photo_2024-12-14_21-23-32-572.jpg,center,val
photo_2024-12-14_21-23-32-671.jpg,left,test
photo_2024-12-14_21-23-32-771.jpg,center,train
photo_2024-12-14_21-23-32-871.jpg,right,train
photo_2024-12-14_21-23-32-972.jpg,center,train
photo_2024-12-14_21-23-33-071.jpg,center,train
photo_2024-12-14_21-23-33-172.jpg,right,train
photo_2024-12-14_21-23-33-271.jpg,left,train
photo_2024-12-14_21-23-33-371.jpg,right,train
photo_2024-12-14_21-23-33-472.jpg,right,train
photo_2024-12-14_21-23-33-571.jpg,left,test
photo_2024-12-14_21-23-33-673.jpg,center,val
photo_2024-12-14_21-23-33-771.jpg,right,val
photo_2024-12-14_21-23-33-871.jpg,center,train
photo_2024-12-14_21-23-33-971.jpg,center,train
photo_2024-12-14_21-23-34-072.jpg,left,train
photo_2024-12-14_21-23-34-172.jpg,left,train
photo_2024-12-14_21-23-34-272.jpg,center,train
photo_2024-12-14_21-23-34-371.jpg,center,test
photo_2024-12-14_21-23-34-471.jpg,center,val
photo_2024-12-14_21-23-34-571.jpg,left,val
photo_2024-12-14_21-23-34-671.jpg,left,train
photo_2024-12-14_21-23-34-771.jpg,left,test
photo_2024-12-14_21-23-34-871.jpg,center,train
photo_2024-12-14_21-23-34-971.jpg,left,train
photo_2024-12-14_21-23-35-072.jpg,center,train
photo_2024-12-14_21-23-35-171.jpg,right,train
photo_2024-12-14_21-23-35-272.jpg,left,train
photo_2024-12-14_21-23-35-372.jpg,center,val
photo_2024-12-14_21-23-35-471.jpg,center,train
photo_2024-12-14_21-23-35-571.jpg,center,train
photo_2024-12-14_21-23-35-671.jpg,right,train
photo_2024-12-14_21-23-35-772.jpg,left,train
photo_2024-12-14_21-23-35-871.jpg,center,val
photo_2024-12-14_21-23-35-967.jpg,center,train
photo_2024-12-14_21-23-36-067.jpg,left,val
photo_2024-12-14_21-23-36-167.jpg,center,train
photo_2024-12-14_21-23-36-266.jpg,center,train
photo_2024-12-14_21-23-36-367.jpg,center,train
photo_2024-12-14_21-23-36-467.jpg,center,train
photo_2024-12-14_21-23-36-568.jpg,right,val
photo_2024-12-14_21-23-36-667.jpg,center,train
photo_2024-12-14_21-23-36-767.jpg,left,train
photo_2024-12-14_21-23-36-867.jpg,left,train
photo_2024-12-14_21-23-36-966.jpg,center,train
photo_2024-12-14_21-23-37-072.jpg,center,train
photo_2024-12-14_21-23-37-168.jpg,right,train
photo_2024-12-14_21-23-37-271.jpg,left,train
photo_2024-12-14_21-23-37-367.jpg,left,test
photo_2024-12-14_21-23-37-468.jpg,left,train
photo_2024-12-14_21-23-37-567.jpg,right,test
photo_2024-12-14_21-23-37-667.jpg,left,val
photo_2024-12-14_21-23-37-767.jpg,right,train
photo_2024-12-14_21-23-37-867.jpg,left,train
photo_2024-12-14_21-23-37-967.jpg,left,test
photo_2024-12-14_21-23-38-072.jpg,center,train
photo_2024-12-14_21-23-38-172.jpg,right,test
photo_2024-12-14_21-23-38-272.jpg,center,train
photo_2024-12-14_21-23-38-372.jpg,right,val
photo_2024-12-14_21-23-38-472.jpg,right,train
photo_2024-12-14_21-23-38-572.jpg,center,train
photo_2024-12-14_21-23-38-672.jpg,center,train
photo_2024-12-14_21-23-38-772.jpg,left,train
photo_2024-12-14_21-23-38-872.jpg,center,train
photo_2024-12-14_21-23-38-971.jpg,center,val
photo_2024-12-14_21-23-39-072.jpg,left,train
photo_2024-12-14_21-23-39-172.jpg,right,train
photo_2024-12-14_21-23-39-267.jpg,center,train
photo_2024-12-14_21-23-39-367.jpg,center,train
photo_2024-12-14_21-23-39-467.jpg,left,train
photo_2024-12-14_21-23-39-567.jpg,left,train
photo_2024-12-14_21-23-39-667.jpg,center,train
photo_2024-12-14_21-23-39-767.jpg,center,train
photo_2024-12-14_21-23-39-868.jpg,center,train
photo_2024-12-14_21-23-39-967.jpg,center,test
photo_2024-12-14_21-23-40-067.jpg,right,test
photo_2024-12-14_21-23-40-171.jpg,left,test
photo_2024-12-14_21-23-40-268.jpg,left,train
photo_2024-12-14_21-23-40-367.jpg,right,val
photo_2024-12-14_21-23-40-467.jpg,left,train
photo_2024-12-14_21-23-40-567.jpg,right,test
photo_2024-12-14_21-23-40-667.jpg,center,test
photo_2024-12-14_21-23-40-767.jpg,right,val
photo_2024-12-14_21-23-40-867.jpg,left,train
photo_2024-12-14_21-23-40-967.jpg,right,train
photo_2024-12-14_21-23-41-067.jpg,left,test
photo_2024-12-14_21-23-41-167.jpg,right,test
photo_2024-12-14_21-23-41-272.jpg,right,val
photo_2024-12-14_21-23-41-367.jpg,right,train
photo_2024-12-14_21-23-41-467.jpg,left,train
photo_2024-12-14_21-23-41-567.jpg,left,train
photo_2024-12-14_21-23-41-672.jpg,center,train
photo_2024-12-14_21-23-41-767.jpg,center,val
photo_2024-12-14_21-23-41-868.jpg,center,train
photo_2024-12-14_21-23-41-967.jpg,center,train
photo_2024-12-14_21-23-42-069.jpg,right,train
photo_2024-12-14_21-23-42-167.jpg,center,train
photo_2024-12-14_21-23-42-267.jpg,left,train
photo_2024-12-14_21-23-42-368.jpg,right,train
photo_2024-12-14_21-23-42-467.jpg,right,train
photo_2024-12-14_21-23-43-667.jpg,left,train
photo_2024-12-14_21-23-43-768.jpg,left,train
photo_2024-12-14_21-23-43-867.jpg,center,test
photo_2024-12-14_21-23-43-967.jpg,center,train
photo_2024-12-14_21-23-44-067.jpg,center,train
photo_2024-12-14_21-23-44-167.jpg,left,test
photo_2024-12-14_21-23-44-266.jpg,center,train
photo_2024-12-14_21-23-44-367.jpg,left,train
photo_2024-12-14_21-23-44-467.jpg,right,train
photo_2024-12-14_21-23-44-568.jpg,center,train
photo_2024-12-14_21-23-44-667.jpg,center,train
photo_2024-12-14_21-23-44-767.jpg,center,test
photo_2024-12-14_21-23-44-867.jpg,center,test
photo_2024-12-14_21-23-44-968.jpg,center,train
photo_2024-12-14_21-23-45-067.jpg,center,train
photo_2024-12-14_21-23-45-168.jpg,right,train
photo_2024-12-14_21-23-45-268.jpg,left,val
photo_2024-12-14_21-23-45-368.jpg,left,train
photo_2024-12-14_21-23-45-468.jpg,center,train
photo_2024-12-14_21-23-46-067.jpg,left,train
photo_2024-12-14_21-23-46-168.jpg,left,val
photo_2024-12-14_21-23-46-267.jpg,center,test
photo_2024-12-14_21-23-46-368.jpg,center,val
photo_2024-12-14_21-23-46-468.jpg,right,train
photo_2024-12-14_21-23-46-568.jpg,right,train
photo_2024-12-14_21-23-46-668.jpg,left,train
photo_2024-12-14_21-23-48-268.jpg,left,train
photo_2024-12-14_21-23-48-368.jpg,center,train
photo_2024-12-14_21-23-48-468.jpg,right,train
photo_2024-12-14_21-23-48-568.jpg,right,train
photo_2024-12-14_21-23-48-667.jpg,right,train
photo_2024-12-14_21-23-48-764.jpg,center,train
photo_2024-12-14_21-23-48-868.jpg,right,train
photo_2024-12-14_21-23-48-967.jpg,left,train
photo_2024-12-14_21-23-49-068.jpg,left,train
photo_2024-12-14_21-23-49-168.jpg,center,train
photo_2024-12-14_21-23-49-268.jpg,right,train
photo_2024-12-14_21-23-49-368.jpg,right,test
photo_2024-12-14_21-23-49-467.jpg,center,train
photo_2024-12-14_21-23-49-568.jpg,right,val
photo_2024-12-14_21-23-49-672.jpg,center,train
photo_2024-12-14_21-23-49-769.jpg,left,train
photo_2024-12-14_21-23-49-873.jpg,left,train
photo_2024-12-14_21-23-49-968.jpg,center,test
photo_2024-12-14_21-23-50-068.jpg,right,train
photo_2024-12-14_21-23-50-168.jpg,right,train
photo_2024-12-14_21-23-50-268.jpg,center,train
photo_2024-12-14_21-23-50-368.jpg,right,test
photo_2024-12-14_21-23-50-468.jpg,center,train
photo_2024-12-14_21-23-50-568.jpg,center,train
photo_2024-12-14_21-23-50-668.jpg,right,val
photo_2024-12-14_21-23-50-767.jpg,center,train
photo_2024-12-14_21-23-50-864.jpg,right,train
photo_2024-12-14_21-23-50-968.jpg,left,test
photo_2024-12-14_21-23-51-068.jpg,center,train
photo_2024-12-14_21-23-51-168.jpg,left,train
photo_2024-12-14_21-23-51-268.jpg,right,train
photo_2024-12-14_21-23-51-367.jpg,left,train
photo_2024-12-14_21-23-51-463.jpg,center,train
photo_2024-12-14_21-23-51-564.jpg,right,train
photo_2024-12-14_21-23-51-667.jpg,center,val
photo_2024-12-14_21-23-51-768.jpg,right,train
photo_2024-12-14_21-23-51-863.jpg,right,train
photo_2024-12-14_21-23-51-963.jpg,right,train
photo_2024-12-14_21-23-52-068.jpg,left,train
photo_2024-12-14_21-23-52-163.jpg,left,test
photo_2024-12-14_21-23-52-268.jpg,right,train
photo_2024-12-14_21-23-52-367.jpg,left,train
photo_2024-12-14_21-23-52-463.jpg,right,train
photo_2024-12-14_21-23-52-564.jpg,center,train
photo_2024-12-14_21-23-52-668.jpg,right,val
photo_2024-12-14_21-23-52-764.jpg,right,train
photo_2024-12-14_21-23-52-863.jpg,right,val
photo_2024-12-14_21-23-52-968.jpg,center,train
photo_2024-12-14_21-23-53-067.jpg,right,train
photo_2024-12-14_21-23-53-164.jpg,center,test
photo_2024-12-14_21-23-53-264.jpg,right,train
photo_2024-12-14_21-23-53-368.jpg,right,train
photo_2024-12-14_21-23-53-463.jpg,left,train
photo_2024-12-14_21-23-53-564.jpg,right,val
photo_2024-12-14_21-23-53-663.jpg,right,test
photo_2024-12-14_21-23-53-763.jpg,left,train
photo_2024-12-14_21-23-53-864.jpg,left,train
photo_2024-12-14_21-23-53-964.jpg,center,train
photo_2024-12-14_21-23-54-068.jpg,center,train
photo_2024-12-14_21-23-54-164.jpg,center,train
photo_2024-12-14_21-23-54-267.jpg,center,train
photo_2024-12-14_21-23-54-367.jpg,center,train
photo_2024-12-14_21-23-54-467.jpg,right,test
photo_2024-12-14_21-23-54-567.jpg,left,train
photo_2024-12-14_21-23-54-668.jpg,left,train
photo_2024-12-14_21-23-58-668.jpg,right,val
photo_2024-12-14_21-23-58-768.jpg,left,val
photo_2024-12-14_21-23-58-868.jpg,center,train
photo_2024-12-14_21-23-58-968.jpg,center,test
photo_2024-12-14_21-23-59-068.jpg,left,train
photo_2024-12-14_21-23-59-168.jpg,right,train
photo_2024-12-14_21-23-59-268.jpg,center,train
photo_2024-12-14_21-23-59-368.jpg,center,train
photo_2024-12-14_21-23-59-468.jpg,center,train
photo_2024-12-14_21-23-59-569.jpg,right,train
photo_2024-12-14_21-23-59-668.jpg,right,test
photo_2024-12-14_21-23-59-768.jpg,center,train
photo_2024-12-14_21-23-59-867.jpg,right,val
photo_2024-12-14_21-23-59-968.jpg,center,train
photo_2024-12-14_21-24-00-068.jpg,center,train
photo_2024-12-14_21-24-00-167.jpg,center,train
photo_2024-12-14_21-24-07-768.jpg,right,train
photo_2024-12-14_21-24-07-868.jpg,left,val
photo_2024-12-14_21-24-07-968.jpg,right,train
photo_2024-12-14_21-24-08-068.jpg,center,val
photo_2024-12-14_21-24-08-168.jpg,center,train
photo_2024-12-14_21-24-08-268.jpg,right,train
photo_2024-12-14_21-24-08-368.jpg,left,test
photo_2024-12-14_21-24-08-468.jpg,left,train
photo_2024-12-14_21-24-08-568.jpg,left,train
photo_2024-12-14_21-24-08-668.jpg,right,train
photo_2024-12-14_21-24-08-768.jpg,center,train
photo_2024-12-14_21-24-08-868.jpg,center,train
photo_2024-12-14_21-24-08-972.jpg,center,train
photo_2024-12-14_21-24-09-073.jpg,right,train
photo_2024-12-14_21-24-09-168.jpg,center,train
photo_2024-12-14_21-24-09-272.jpg,left,train
photo_2024-12-14_21-24-09-372.jpg,center,test
photo_2024-12-14_21-24-09-472.jpg,left,val
photo_2024-12-14_21-24-09-571.jpg,left,train
photo_2024-12-14_21-24-09-672.jpg,right,val
photo_2024-12-14_21-24-09-772.jpg,right,test
photo_2024-12-14_21-24-09-872.jpg,center,test
photo_2024-12-14_21-24-09-972.jpg,left,train
photo_2024-12-14_21-24-10-072.jpg,center,val
photo_2024-12-14_21-24-10-173.jpg,left,val
photo_2024-12-14_21-24-10-273.jpg,left,train
photo_2024-12-14_21-24-10-373.jpg,right,train
photo_2024-12-14_21-24-10-472.jpg,left,test
photo_2024-12-14_21-24-10-572.jpg,right,train
photo_2024-12-14_21-24-10-673.jpg,right,train
photo_2024-12-14_21-24-10-772.jpg,left,train
photo_2024-12-14_21-24-10-872.jpg,left,train
photo_2024-12-14_21-24-10-972.jpg,right,train
photo_2024-12-14_21-24-11-072.jpg,right,train
photo_2024-12-14_21-24-11-172.jpg,right,test
photo_2024-12-14_21-24-11-272.jpg,left,train
photo_2024-12-14_21-24-11-373.jpg,right,train
photo_2024-12-14_21-24-11-472.jpg,right,train
photo_2024-12-14_21-24-11-572.jpg,left,test
photo_2024-12-14_21-24-11-672.jpg,left,train
photo_2024-12-14_21-24-11-772.jpg,right,train
photo_2024-12-14_21-24-11-873.jpg,center,test
